No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
505,tltl2001.自賠責５年目金額,自賠責５年目金額,STRING,有,なし,なし,なし,tltl2001,自賠責５年目金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責５年目金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
506,tltl2001.自賠責６年目金額,自賠責６年目金額,STRING,有,なし,なし,なし,tltl2001,自賠責６年目金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責６年目金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
507,tltl2001.自賠責７年目金額,自賠責７年目金額,STRING,有,なし,なし,なし,tltl2001,自賠責７年目金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責７年目金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
508,tltl2001.自賠責８年目金額,自賠責８年目金額,STRING,有,なし,なし,なし,tltl2001,自賠責８年目金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責８年目金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
509,tltl2001.自賠責合計金額,自賠責合計金額,STRING,有,なし,なし,なし,tltl2001,自賠責合計金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責合計金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
510,tltl2001.自賠責加入区分,自賠責加入区分,STRING,有,なし,なし,なし,tltl2001,自賠責加入区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責加入区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
511,tltl2001.自賠責損保指定フラグ,自賠責損保指定フラグ,STRING,有,なし,なし,なし,tltl2001,自賠責損保指定フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責損保指定フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
512,tltl2001.自賠責損保会社コード,自賠責損保会社コード,STRING,有,なし,なし,なし,tltl2001,自賠責損保会社コード,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責損保会社コード をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
513,tltl2001.自賠責代理店指定フラグ,自賠責代理店指定フラグ,STRING,有,なし,なし,なし,tltl2001,自賠責代理店指定フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責代理店指定フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
514,tltl2001.自賠責代理店名,自賠責代理店名,STRING,有,なし,なし,なし,tltl2001,自賠責代理店名,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自賠責代理店名 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
515,tltl2001.自動車税有無区分,自動車税有無区分,STRING,有,なし,なし,なし,tltl2001,自動車税有無区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税有無区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
516,tltl2001.自動車税回数,自動車税回数,STRING,有,なし,なし,なし,tltl2001,自動車税回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
517,tltl2001.自動車税地区別区分,自動車税地区別区分,STRING,有,なし,なし,なし,tltl2001,自動車税地区別区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税地区別区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
518,tltl2001.自動車税初年度金額,自動車税初年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税初年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税初年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
519,tltl2001.自動車税２年度金額,自動車税２年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税２年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税２年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
520,tltl2001.自動車税３年度金額,自動車税３年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税３年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税３年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
521,tltl2001.自動車税４年度金額,自動車税４年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税４年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税４年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
522,tltl2001.自動車税５年度金額,自動車税５年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税５年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税５年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
523,tltl2001.自動車税６年度金額,自動車税６年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税６年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税６年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
524,tltl2001.自動車税７年度金額,自動車税７年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税７年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税７年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
525,tltl2001.自動車税８年度金額,自動車税８年度金額,STRING,有,なし,なし,なし,tltl2001,自動車税８年度金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税８年度金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
526,tltl2001.自動車税合計金額,自動車税合計金額,STRING,有,なし,なし,なし,tltl2001,自動車税合計金額,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.自動車税合計金額 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
527,tltl2001.紹介料有無フラグ,紹介料有無フラグ,STRING,有,なし,なし,なし,tltl2001,紹介料有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.紹介料有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
528,tltl2001.紹介料,紹介料,STRING,有,なし,なし,なし,tltl2001,紹介料,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.紹介料 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
529,tltl2001.補助金有無フラグ,補助金有無フラグ,STRING,有,なし,なし,なし,tltl2001,補助金有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.補助金有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
530,tltl2001.補助金,補助金,STRING,有,なし,なし,なし,tltl2001,補助金,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.補助金 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
531,tltl2001.補助金返却区分,補助金返却区分,STRING,有,なし,なし,なし,tltl2001,補助金返却区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.補助金返却区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
532,tltl2001.その他ファイナンス条件有無フラグ,その他ファイナンス条件有無フラグ,STRING,有,なし,なし,なし,tltl2001,その他ファイナンス条件有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.その他ファイナンス条件有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
533,tltl2001.その他ファイナンス費用,その他ファイナンス費用,STRING,有,なし,なし,なし,tltl2001,その他ファイナンス費用,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.その他ファイナンス費用 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
534,tltl2001.任意保険有無フラグ,任意保険有無フラグ,STRING,有,なし,なし,なし,tltl2001,任意保険有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.任意保険有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
535,tltl2001.任意保険回数,任意保険回数,STRING,有,なし,なし,なし,tltl2001,任意保険回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.任意保険回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
536,tltl2001.任意保険免責代当社負担有無フラグ,任意保険免責代当社負担有無フラグ,STRING,有,なし,なし,なし,tltl2001,任意保険免責代当社負担有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.任意保険免責代当社負担有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
537,tltl2001.任意保険免責代当社負担契約回数,任意保険免責代当社負担契約回数,STRING,有,なし,なし,なし,tltl2001,任意保険免責代当社負担契約回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.任意保険免責代当社負担契約回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
538,tltl2001.任意保険免責代当社負担契約原価,任意保険免責代当社負担契約原価,STRING,有,なし,なし,なし,tltl2001,任意保険免責代当社負担契約原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.任意保険免責代当社負担契約原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
539,tltl2001.事故補償有無フラグ,事故補償有無フラグ,STRING,有,なし,なし,なし,tltl2001,事故補償有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.事故補償有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
540,tltl2001.ＪＡＦ有無フラグ,ＪＡＦ有無フラグ,STRING,有,なし,なし,なし,tltl2001,ＪＡＦ有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＪＡＦ有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
541,tltl2001.ＪＡＦ費用,ＪＡＦ費用,STRING,有,なし,なし,なし,tltl2001,ＪＡＦ費用,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＪＡＦ費用 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
542,tltl2001.サポートダイヤル有無フラグ,サポートダイヤル有無フラグ,STRING,有,なし,なし,なし,tltl2001,サポートダイヤル有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.サポートダイヤル有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
543,tltl2001.給油カード有無フラグ,給油カード有無フラグ,STRING,有,なし,なし,なし,tltl2001,給油カード有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.給油カード有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
544,tltl2001.給油カード種別,給油カード種別,STRING,有,なし,なし,なし,tltl2001,給油カード種別,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.給油カード種別 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
545,tltl2001.Ｇ－ＢＯＯＫ有無フラグ,Ｇ－ＢＯＯＫ有無フラグ,STRING,有,なし,なし,なし,tltl2001,Ｇ－ＢＯＯＫ有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.Ｇ－ＢＯＯＫ有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
546,tltl2001.Ｇ－ＢＯＯＫ費用,Ｇ－ＢＯＯＫ費用,STRING,有,なし,なし,なし,tltl2001,Ｇ－ＢＯＯＫ費用,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.Ｇ－ＢＯＯＫ費用 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
547,tltl2001.メンテナンス区分,メンテナンス区分,STRING,有,なし,なし,なし,tltl2001,メンテナンス区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.メンテナンス区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
548,tltl2001.シビア区分,シビア区分,STRING,有,なし,なし,なし,tltl2001,シビア区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.シビア区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
549,tltl2001.ＳＦＭ契約有無フラグ,ＳＦＭ契約有無フラグ,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ契約有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ契約有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
550,tltl2001.ＳＦＭ車種タイプ,ＳＦＭ車種タイプ,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ車種タイプ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ車種タイプ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
551,tltl2001.ＳＦＭ納引有無フラグ,ＳＦＭ納引有無フラグ,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ納引有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ納引有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
552,tltl2001.ＳＦＭ訪問点検有無フラグ,ＳＦＭ訪問点検有無フラグ,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ訪問点検有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ訪問点検有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
553,tltl2001.ＳＦＭ訪問点検サイクル,ＳＦＭ訪問点検サイクル,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ訪問点検サイクル,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ訪問点検サイクル をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
554,tltl2001.ＳＦＭ車種クラス,ＳＦＭ車種クラス,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ車種クラス,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ車種クラス をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
555,tltl2001.ＳＦＭ走行距離クラス,ＳＦＭ走行距離クラス,STRING,有,なし,なし,なし,tltl2001,ＳＦＭ走行距離クラス,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.ＳＦＭ走行距離クラス をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
556,tltl2001.車検有無フラグ,車検有無フラグ,STRING,有,なし,なし,なし,tltl2001,車検有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
557,tltl2001.車検回数,車検回数,STRING,有,なし,なし,なし,tltl2001,車検回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
558,tltl2001.車検定価,車検定価,STRING,有,なし,なし,なし,tltl2001,車検定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
559,tltl2001.車検原価,車検原価,STRING,有,なし,なし,なし,tltl2001,車検原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
560,tltl2001.車検変更有無フラグ,車検変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,車検変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
561,tltl2001.車検付帯定価,車検付帯定価,STRING,有,なし,なし,なし,tltl2001,車検付帯定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検付帯定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
562,tltl2001.車検付帯原価,車検付帯原価,STRING,有,なし,なし,なし,tltl2001,車検付帯原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検付帯原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
563,tltl2001.車検付帯変更有無フラグ,車検付帯変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,車検付帯変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.車検付帯変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
564,tltl2001.法点有無フラグ,法点有無フラグ,STRING,有,なし,なし,なし,tltl2001,法点有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
565,tltl2001.法点サイクル,法点サイクル,STRING,有,なし,なし,なし,tltl2001,法点サイクル,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点サイクル をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
566,tltl2001.法点回数,法点回数,STRING,有,なし,なし,なし,tltl2001,法点回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
567,tltl2001.法点定価,法点定価,STRING,有,なし,なし,なし,tltl2001,法点定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
568,tltl2001.法点原価,法点原価,STRING,有,なし,なし,なし,tltl2001,法点原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
569,tltl2001.法点変更有無フラグ,法点変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,法点変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
570,tltl2001.法点付帯定価,法点付帯定価,STRING,有,なし,なし,なし,tltl2001,法点付帯定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点付帯定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
571,tltl2001.法点付帯原価,法点付帯原価,STRING,有,なし,なし,なし,tltl2001,法点付帯原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点付帯原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
572,tltl2001.法点付帯変更有無フラグ,法点付帯変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,法点付帯変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.法点付帯変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
573,tltl2001.プロケア１０有無フラグ,プロケア１０有無フラグ,STRING,有,なし,なし,なし,tltl2001,プロケア１０有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
574,tltl2001.プロケア１０回数,プロケア１０回数,STRING,有,なし,なし,なし,tltl2001,プロケア１０回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
575,tltl2001.プロケア１０定価,プロケア１０定価,STRING,有,なし,なし,なし,tltl2001,プロケア１０定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
576,tltl2001.プロケア１０原価,プロケア１０原価,STRING,有,なし,なし,なし,tltl2001,プロケア１０原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
577,tltl2001.プロケア１０変更有無フラグ,プロケア１０変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,プロケア１０変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
578,tltl2001.プロケア１０付帯定価,プロケア１０付帯定価,STRING,有,なし,なし,なし,tltl2001,プロケア１０付帯定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０付帯定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
579,tltl2001.プロケア１０付帯原価,プロケア１０付帯原価,STRING,有,なし,なし,なし,tltl2001,プロケア１０付帯原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０付帯原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
580,tltl2001.プロケア１０付帯変更有無フラグ,プロケア１０付帯変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,プロケア１０付帯変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.プロケア１０付帯変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
581,tltl2001.一般整備有無フラグ,一般整備有無フラグ,STRING,有,なし,なし,なし,tltl2001,一般整備有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.一般整備有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
